tmdb_id,score_imdb,title,genres,poster_path,year,keywords,cast,director,watch_providers
714,5.961917850906371,Tomorrow Never Dies,"Adventure, Action, Thriller",/gZm002w7q9yLOkltxT76TWGfdZX.jpg,1997,"media tycoon, navy, london, england, china, england, missile, spy, secret intelligence service, intelligence, manipulation of the media, special car, motorcycle, secret service, hamburg, germany","Pierce Brosnan, Jonathan Pryce, Michelle Yeoh, Teri Hatcher, Joe Don Baker, Judi Dench, Ricky Jay, Desmond Llewelyn, Götz Otto, Samantha Bond",Roger Spottiswoode,119
11283,5.961878397760456,Nanny McPhee,"Fantasy, Comedy, Family",/j9zWPwaHDWE3K1Mb5RNahzwd3KY.jpg,2005,"loss of loved one, nanny, education, family relationships, widower, single father, wizard, 19th century, based on young adult novel","Emma Thompson, Colin Firth, Kelly Macdonald, Thomas Brodie-Sangster, Eliza Bennett, Jennifer Rae Daykin, Raphaël Coleman, Samuel Honywood, Holly Gibbs, Hebe Barnes",Kirk Jones,"8, 381, 1796, 582"
1934,5.961759546311542,Shakespeare in Love,"Romance, History, Comedy",/iNCTveBiq7jQ4Av4ynWSdWXN6Cc.jpg,1998,"london, england, theater play, queen elizabeth i, playwright, cross dressing, false history, francis bacon, 16th century, acting, elizabethan england","Joseph Fiennes, Gwyneth Paltrow, Geoffrey Rush, Tom Wilkinson, Judi Dench, Imelda Staunton, Colin Firth, Ben Affleck, Simon Callow, Steven Beard",John Madden,"138, 1734, 1967"
9354,5.961689873439126,"Honey, I Shrunk the Kids","Adventure, Comedy, Family, Science Fiction",/omQOzahi2NIeiYznNxHFDvNbvo6.jpg,1989,"inventor, parent child relationship, ant, shrinking, giant insect, neighbor","Rick Moranis, Matt Frewer, Marcia Strassman, Kristine Sutherland, Thomas Wilson Brown, Jared Rushton, Amy O'Neill, Robert Oliveri, Carl Steven, Mark L. Taylor",Joe Johnston,337
9476,5.961669920248209,A Knight's Tale,"Adventure, Drama, Romance, Action",/srb1XnrlDZHcdpjBKqUu4qAzxKU.jpg,2001,"london, england, poetry, rivalry, sword fight, knight, tournament, duel, torture, writer, impostor, church, game, jousting, medieval, aftercreditsstinger","Heath Ledger, Rufus Sewell, Shannyn Sossamon, Paul Bettany, Laura Fraser, Mark Addy, Alan Tudyk, Bérénice Bejo, Scott Handy, James Purefoy",Brian Helgeland,"8, 1796"
412117,5.961659935856505,The Secret Life of Pets 2,"Adventure, Animation, Comedy, Family",/q3mKnSkzp1doIsCye6ap4KIUAbu.jpg,2019,"new york city, friendship, sequel","Patton Oswalt, Kevin Hart, Eric Stonestreet, Jenny Slate, Tiffany Haddish, Lake Bell, Nick Kroll, Dana Carvey, Ellie Kemper, Chris Renaud",Chris Renaud,
11430,5.961499475216616,The Lion King 1½,"Family, Animation, Comedy, Action",/sVJME5R1NmTXtbdnAxYPx7Xa7kr.jpg,2004,"pig, africa, lion, sequel, royalty, best friend","Nathan Lane, Ernie Sabella, Julie Kavner, Jerry Stiller, Matthew Broderick, Robert Guillaume, Moira Kelly, Whoopi Goldberg, Cheech Marin, Jim Cummings",Bradley Raymond,337
12113,5.961459149974632,Body of Lies,"Action, Drama, Thriller",/sLjVDPPfNQfAma9XyOqHPClQb2V.jpg,2008,"dying and death, journalist, based on novel or book, spy, falsely accused, jordan, dubai, intelligence agency, beating, terrorism, secrecy","Leonardo DiCaprio, Russell Crowe, Mark Strong, Ali Suliman, Simon McBurney, Michael Gaston, Mehdi Nebbou, Golshifteh Farahani, Oscar Isaac, Alon Abutbul",Ridley Scott,
9655,5.9614389556597125,She's the Man,"Comedy, Romance",/gdF2PEBdwoohpPqKL93eCk17zNO.jpg,2006,"high school, sports, boarding school, roommate, twin sister, fake identity, mistaken identity, twin brother, football (soccer), teen comedy, tomboy, shakespeare in modern dress, disguised voice, the big game, twelfth night, 2000s, woman disguised as man, gay theme, crossdressing","Amanda Bynes, Channing Tatum, Laura Ramsey, Vinnie Jones, David Cross, Julie Hagerty, Robert Hoffman, Alexandra Breckenridge, Jonathan Sadowski, Amanda Crew",Andy Fickman,
415842,5.961378245540048,American Assassin,"Action, Thriller",/w6vjeHx3UEaBXIyc8VFqyZYKznD.jpg,2017,"based on novel or book, revenge, terrorism","Dylan O'Brien, Michael Keaton, Taylor Kitsch, Shiva Negar, Sanaa Lathan, Scott Adkins, David Suchet, Navid Negahban, Joseph Long, Charlotte Vega",Michael Cuesta,119
77930,5.961357966330565,Magic Mike,"Drama, Comedy",/oJS0qxNfMdMcFnEZbUbB5q2Olik.jpg,2012,"florida, seduction, based on true story, strip club, male stripper, novice, muscled, brother sister relationship","Channing Tatum, Matthew McConaughey, Alex Pettyfer, Cody H. Carolin, Olivia Munn, Joe Manganiello, Matt Bomer, James Martin Kelly, Reid Carolin, Adam Rodriguez",Steven Soderbergh,
615656,5.961297000723935,Meg 2: The Trench,"Action, Science Fiction, Horror",/4m1Au3YkjqsxF8iwQy0fPYSxE0h.jpg,2023,"based on novel or book, sequel, shark, kaiju, civil action, oceans, shark cage","Jason Statham, Wu Jing, Shuya Sophia Cai, Page Kennedy, Sergio Peris-Mencheta, Sienna Guillory, Cliff Curtis, Skyler Samuels, Melissanthi Mahut, Whoopie van Raam",Ben Wheatley,
303858,5.961276636083432,Money Monster,"Thriller, Drama",/DlgdAkAKirD01R1mBejhFjS6nQ.jpg,2016,"sniper, new york city, police, bomb, hostage, hostage-taking, stock market, stock fraud, woman director, television / tv studio, cable news","George Clooney, Julia Roberts, Jack O'Connell, Dominic West, Caitríona Balfe, Giancarlo Esposito, Christopher Denham, Lenny Venito, Chris Bauer, Dennis Boutsikaris",Jodie Foster,"381, 1967"
525661,5.961276636083432,Bombshell,Drama,/gbPfvwBqbiHpQkYZQvVwB6MVauV.jpg,2019,"biography, based on true story, sexual harassment, television network, tv news anchor, 2010s, workplace culture","Charlize Theron, Margot Robbie, Nicole Kidman, John Lithgow, Allison Janney, Malcolm McDowell, Kate McKinnon, Connie Britton, Liv Hewson, Brigette Lundy-Paine",Jay Roach,
458897,5.961266445724506,Charlie's Angels,"Action, Adventure, Comedy",/1DPUFG6QnGqzpvEaDEv7TaepycM.jpg,2019,"training, high technology, betrayal, female protagonist, scientist, agent, female agent, undercover operation, hamburg, germany, duringcreditsstinger, woman director, hand to hand combat, istanbul, turkey, new recruit, based on tv series","Kristen Stewart, Naomi Scott, Ella Balinska, Elizabeth Banks, Patrick Stewart, Djimon Hounsou, Sam Claflin, Noah Centineo, Nat Faxon, Chris Pang",Elizabeth Banks,
406759,5.961174490570595,Moonfall,"Science Fiction, Adventure, Action",/odVv1sqVs0KxBXiA8bhIBlPgalx.jpg,2022,"moon, looting, space travel, flooding, lost civilisation, alien life-form, stepfather, disaster, alternate history, apocalypse, armageddon, astronaut, space shuttle, disaster movie, trapped in space, conspiracy theorist, moon falling","Halle Berry, Patrick Wilson, John Bradley, Charlie Plummer, Kelly Yu, Michael Peña, Carolina Bartczak, Zayn Maloney, Ava Weiss, Hazel Nugent",Roland Emmerich,
622,5.961153996767782,The Ninth Gate,"Mystery, Thriller, Horror",/iFDtmA8Bg9zE4NcsjcmGfqFN01H.jpg,1999,"hotel, new york city, suicide, library, portugal, obsession, southern france, investigation, antiquary, picture puzzle, castle, satanism, collector, lucifer, devil, demon, millionaire, book store, occult, rare book, devil worship, gnosticism, bibliophilia","Johnny Depp, Frank Langella, Lena Olin, Emmanuelle Seigner, Barbara Jefford, Jack Taylor, José López Rodero, James Russo, Willy Holt, Allen Garfield",Roman Polanski,
8922,5.961143741751089,Jeepers Creepers,"Horror, Thriller, Mystery, Drama",/g410Y1U1ELbmJG14Zru3UAimm1G.jpg,2001,"monster, brother, mass murder, sister, aftercreditsstinger, cross country trip, rural","Gina Philips, Justin Long, Jonathan Breck, Patricia Belcher, Eileen Brennan, Brandon Smith, Peggy Sheffield, Jeffrey William Evans, Patrick Cherry, Jon Beshara",Victor Salva,
540901,5.961112944188407,Hustlers,"Drama, Comedy, Crime",/zBhv8rsLOfpFW2M5b6wW78Uoojs.jpg,2019,"new york city, hustler, wall street, stripper, based on true story, strip club, exotic dancer, stock market crash, economic crisis, based on magazine, newspaper or article, 2000s, inspired by magazine, newspaper or article","Constance Wu, Jennifer Lopez, Julia Stiles, Keke Palmer, Lili Reinhart, Mercedes Ruehl, Cardi B, Lizzo, Mette Towley, Madeline Brewer",Lorene Scafaria,
8656,5.961112944188407,Deep Impact,"Action, Drama, Science Fiction",/a3vQS7JKqlOb3MdVJHuTCP9s7Mg.jpg,1998,"usa president, nasa, natural disaster, metereologist, space mission, comet, tsunami, astronomer, astronaut, tidal wave, woman director, disaster movie","Robert Duvall, Téa Leoni, Elijah Wood, Vanessa Redgrave, Morgan Freeman, Maximilian Schell, Leelee Sobieski, James Cromwell, Jon Favreau, Laura Innes",Mimi Leder,"381, 531, 582, 1853"
95610,5.961020257879535,Bridget Jones's Baby,"Comedy, Romance, Drama",/5hHomngoPZrNoXOPlyaHV6eXaQW.jpg,2016,"baby, love triangle, pregnancy, sequel, unknown father, pregnant woman, woman director","Renée Zellweger, Colin Firth, Patrick Dempsey, Jim Broadbent, Gemma Jones, Emma Thompson, Sally Phillips, James Callis, Shirley Henderson, Sarah Solemani",Sharon Maguire,"8, 1796"
1738,5.961009932120033,Next,"Action, Science Fiction, Thriller",/td5uOBW41ib1KGz3g1Kc33BdFyj.jpg,2007,"fortune teller, religion and supernatural, paranormal phenomena, time travel, time loop, terrorism, based on short story, duringcreditsstinger, vision of the future","Nicolas Cage, Julianne Moore, Jessica Biel, Thomas Kretschmann, Jim Beaver, Tory Kittles, Peter Falk, Enzo Cilenti, José Zúñiga, Jason Butler Harner",Lee Tamahori,
9792,5.960989264180525,The Hills Have Eyes,"Horror, Thriller",/53x6ZGyYLgYwa5VQRdSqvVYwrl9.jpg,2006,"van, rape, ambush, gas station, new mexico, gore, remake, serial killer, slasher, brutality, cannibal, killer, desert, family holiday, madness, ghost town, torture porn, lost in the desert, nuclear testing, human monster","Aaron Stanford, Kathleen Quinlan, Vinessa Shaw, Ted Levine, Emilie de Ravin, Dan Byrd, Tom Bower, Billy Drago, Robert Joy, Desmond Askew",Alexandre Aja,337
157547,5.9609789219918135,Oculus,Horror,/atNwYYkEQcqpZomijPu3ttNygZ1.jpg,2013,"husband wife relationship, supernatural, haunted house, hallucination, family relationships, artifact, skepticism, ghost, fear of mirrors, mirror","Karen Gillan, Brenton Thwaites, Katee Sackhoff, Rory Cochrane, Annalise Basso, Garrett Ryan, James Lafferty, Miguel Sandoval, Kate Siegel, Scott Graham",Mike Flanagan,"513, 1736, 1967"
112205,5.9609789219918135,The Family,"Crime, Comedy, Action",/3ER4u7T951pMv60hL5bUN6WsAMV.jpg,2013,"france, witness protection, mafia","Robert De Niro, Michelle Pfeiffer, Tommy Lee Jones, Dianna Agron, John D'Leo, Jon Freda, David Belle, Domenick Lombardozzi, Jimmy Palumbo, Ted Arcidi",Luc Besson,381
59108,5.960895986650671,Tower Heist,"Action, Comedy",/1HcOyMODYZXnncMikfhYkw3x2ss.jpg,2011,"new york city, skyscraper, fbi, thanksgiving, heist, billionaire, parade, high rise, female agent, ponzi scheme, caper comedy, planning, safecracker, recruiting, deceit, lobby","Ben Stiller, Eddie Murphy, Casey Affleck, Alan Alda, Matthew Broderick, Téa Leoni, Michael Peña, Judd Hirsch, Gabourey Sidibe, Stephen McKinley Henderson",Brett Ratner,"8, 138, 1734, 1796, 1967"
13809,5.96085438663647,RocknRolla,"Action, Crime, Thriller",/i7eyngqjdvKB7NvrWtCjjTNNq8N.jpg,2008,"london, england, gang leader, money, gang","Gerard Butler, Tom Wilkinson, Thandiwe Newton, Mark Strong, Idris Elba, Tom Hardy, Karel Roden, Toby Kebbell, Jeremy Piven, Ludacris",Guy Ritchie,"381, 138, 1734, 1967"
37056,5.960833553420203,Letters to Juliet,"Comedy, Drama, Romance",/y9DdvY1IRNS2hWLq161hmP2gXn.jpg,2010,"italy, letter, romantic comedy, romance, american abroad, boyfriend girlfriend relationship, italian stereotype, verona italy, quest","Amanda Seyfried, Christopher Egan, Gael García Bernal, Vanessa Redgrave, Franco Nero, Luisa Ranieri, Milena Vukotić, Marina Massironi, Marcia DeBonis, Luisa De Santis",Gary Winick,119
429351,5.960833553420203,12 Strong,"War, Drama, Action, History",/j18021qCeRi3yUBtqd2UFj1c0RQ.jpg,2018,"cia, based on novel or book, afghanistan, based on true story, taliban, post 9/11","Chris Hemsworth, Michael Shannon, Michael Peña, Navid Negahban, Trevante Rhodes, Geoff Stults, Thad Luckinbill, Austin Stowell, Ben O'Toole, Jack Kesy",Nicolai Fuglsig,
158011,5.960770920509894,The Call,"Crime, Thriller",/bpYVSeoaQ8MURmmqnojoMJEUmQj.jpg,2013,"underground, gas station, kidnapping, psychopath, incest overtones, murder, serial killer, torture chamber, slasher, multiple stabbings, person on fire, cell phone, guilt, psycho, emergency services","Halle Berry, Abigail Breslin, Morris Chestnut, Michael Eklund, David Otunga, Michael Imperioli, Justina Machado, José Zúñiga, Roma Maffia, Evie Thompson",Brad Anderson,
957,5.960718573192721,Spaceballs,"Comedy, Science Fiction",/o624HTt93iIJIc1Sg5hNkDTnk5l.jpg,1987,"galaxy, android, space marine, laser gun, temple, swordplay, space battle, space travel, space mission, satire, altar, magnet beam, speed of light, plastic surgery, password, parody, spoof","Bill Pullman, Rick Moranis, Mel Brooks, Daphne Zuniga, John Candy, George Wyner, Joan Rivers, Dick Van Patten, Michael Winslow, Lorene Yarnell Jansson",Mel Brooks,
433808,5.960708086960258,The Ritual,"Horror, Thriller, Mystery",/9022CYEGqYETCeXN1oE3uwYJWub.jpg,2017,"robbery, monster, based on novel or book, nightmare, sweden, hiking, scandinavia, forest, friends, grief, murder, cabin, guilt, survival horror, pagan, norse mythology, guilty conscience, folk horror, lost in the woods","Rafe Spall, Arsher Ali, Robert James-Collier, Sam Troughton, Paul Reid, Matthew Needham, Jacob James Beswick, Maria Erwolter, Hilary Reeves, Peter Liddell",David Bruckner,"8, 1796"
406563,5.960645051805647,Insidious: The Last Key,"Horror, Mystery, Thriller",/nb9fc9INMg8kQ8L7sE7XTNsZnUX.jpg,2018,"key, medium, haunted house, prequel, spirit, 1950s","Lin Shaye, Leigh Whannell, Angus Sampson, Kirk Acevedo, Caitlin Gerard, Spencer Locke, Josh Stewart, Tessa Ferrer, Aleque Reid, Ava Kolker",Adam Robitel,
109491,5.960613458323019,Beautiful Creatures,"Fantasy, Drama, Romance",/t7PWQHpJHb2ozALCfaPaC5aHxBs.jpg,2013,"high school, civil war, based on novel or book, magic, southern usa, light, love, class prejudice, spellcasting, young adult, casters, based on young adult novel, dreams, fantasy","Alden Ehrenreich, Alice Englert, Jeremy Irons, Viola Davis, Emmy Rossum, Thomas Mann, Emma Thompson, Eileen Atkins, Margo Martindale, Zoey Deutch",Richard LaGravenese,
2758,5.960613458323019,Addams Family Values,"Comedy, Family, Fantasy",/8znyj20O3EYLD2EzWnZQMnkE4zH.jpg,1993,"dancing, jealousy, baby, sibling relationship, summer camp, yuppie, butler, nanny, thanksgiving, guillotine, uncle, mansion, wedding, macabre, disembodied hand","Joan Cusack, Raúl Juliá, Christopher Lloyd, Christina Ricci, Anjelica Huston, Jimmy Workman, David Krumholtz, Peter MacNicol, Christine Baranski, Carel Struycken",Barry Sonnenfeld,"381, 531, 582, 1853"
10585,5.960592367805388,Child's Play,Horror,/7jrOhGtRh6YK7sMfvH1E1f36aVx.jpg,1988,"chicago, illinois, birthday, gun, voodoo, stalker, evil doll, murder, killer doll, serial killer, slasher, explosion, single mother, killer, doll, evil, killer toys, toy comes to life, possessed doll, supernatural power, mother and son, falling out window","Catherine Hicks, Chris Sarandon, Alex Vincent, Brad Dourif, Dinah Manoff, Tommy Swerdlow, Jack Colvin, Neil Giuntoli, Juan Ramírez, Alan Wilder",Tom Holland,588
9992,5.960581814074216,Arthur and the Invisibles,"Adventure, Fantasy, Animation, Family",/gH27K0S7BiZCsNMxzOQTacG9IZp.jpg,2006,"grandparent grandchild relationship, wretch, treasure hunt, disappearance, family, fantasy world, live action and animation, minimoys","Freddie Highmore, Madonna, Mia Farrow, Jimmy Fallon, David Bowie, Doug Rand, Penny Balfour, Ron Crawford, David Suchet, Jason Bateman",Luc Besson,701
619,5.96055011893678,The Bodyguard,"Thriller, Action, Drama, Music, Romance",/9XfwOFcJ3Bz1gh3aD6xaeM58B0e.jpg,1992,"sibling relationship, bodyguard, anonymous letter, diva, stalker, los angeles, california","Whitney Houston, Kevin Costner, Gary Kemp, Bill Cobbs, Ralph Waite, Tomas Arana, Michele Lamar Richards, Mike Starr, Christopher Birt, DeVaughn Nixon",Mick Jackson,
157386,5.96052896051304,The Spectacular Now,"Comedy, Drama, Romance",/sTEhMxrL6dCOHB9lzY879kiIfIv.jpg,2013,"based on novel or book, alcoholism, coming of age, high school student, based on young adult novel, teenager","Miles Teller, Shailene Woodley, Masam Holden, Kaitlyn Dever, Brie Larson, Kyle Chandler, Jennifer Jason Leigh, Mary Elizabeth Winstead, Karen Strassman, Andre Royo",James Ponsoldt,
9889,5.960507779381037,Shallow Hal,"Comedy, Romance",/q4lZrHWTWuybb6pzMucj1c0ngCW.jpg,2001,"overweight, hypnosis, overweight man, rejection, death of father, volunteer, overweight woman, superficiality, obesity, hospital, dating, falling in love, fat suit, dance club, helping children, physical deformity, beauty standards, superficial, attractiveness, disabled person, inner beauty, peace corps, beauty is in the eye of the beholder, beauty is skin deep","Gwyneth Paltrow, Jack Black, Jason Alexander, Joe Viterelli, Rene Kirby, Bruce McGill, Tony Robbins, Susan Ward, Zen Gesner, Brooke Burns",Bobby Farrelly,337
9772,5.96049718028801,Air Force One,"Action, Thriller",/juRFEbyx5JlNuYrZM50vcZmtN78.jpg,1997,"vietnam veteran, journalist, usa president, washington dc, usa, ultimatum, kazakhstan, heroism, air force one, fighter jet, airplane hijacking, aerial combat, first lady, gunfight, secret service, terrorist plot, held hostage, us military, presidential cabinet, moscow, russia, hand to hand combat, political prisoner, escape pod, hostages, president's family, ramstein air force base, germany, hostage negotiation, mid-air refueling","Harrison Ford, Gary Oldman, Glenn Close, Wendy Crewson, Liesel Matthews, Paul Guilfoyle, Xander Berkeley, William H. Macy, Dean Stockwell, Tom Everett",Wolfgang Petersen,337
249397,5.960444099369289,Nymphomaniac: Vol. II,"Drama, Mystery",/fYLbO4UpumgNHVnsyDQkXG87Q1k.jpg,2013,"bondage, whip, sexuality, masochism, sex therapy, chapter, sadomasochism, sequel, sexual violence, love, nymphomaniac, tragedy, loneliness, masturbation, therapy, bdsm, addict, story telling, sexual pleasure, sexually aggressive woman, pleasure, virginity, abortion, sex","Charlotte Gainsbourg, Stellan Skarsgård, Shia LaBeouf, Willem Dafoe, Stacy Martin, Udo Kier, Jean-Marc Barr, Jamie Bell, Mia Goth, Michaël Pas",Lars von Trier,
60935,5.960316121259942,The Thing (2011),"Horror, Science Fiction, Mystery",/dmn2nVo8h7LMnk694JxCRIwK06p.jpg,2011,"based on novel or book, paranoia, research station, alien life-form, prequel, antarctica, blizzard, duringcreditsstinger","Mary Elizabeth Winstead, Joel Edgerton, Ulrich Thomsen, Eric Christian Olsen, Adewale Akinnuoye-Agbaje, Paul Braunstein, Trond Espen Seim, Kim Bubbs, Jørgen Langhelle, Jan Gunnar Røise",Matthijs van Heijningen Jr.,
36643,5.960305419027272,The World Is Not Enough,"Adventure, Action, Thriller",/wCb2msgoZPK01WIqry24M4xsM73.jpg,1999,"mission, oil, mi6, heiress, bilbao, spain, british secret service","Pierce Brosnan, Sophie Marceau, Robert Carlyle, Denise Richards, Robbie Coltrane, Judi Dench, Desmond Llewelyn, Samantha Bond, John Cleese, Maria Grazia Cucinotta",Michael Apted,119
137094,5.960262552309159,Jack Ryan: Shadow Recruit,"Action, Drama, Thriller",/m7HcLUodrD4lM4s0Hui1tzO2pjO.jpg,2014,"sniper, london, england, cia, corruption, based on novel or book, explosive, intelligence, rehabilitation, murder, conspiracy, terrorism, surveillance, jack ryan, u.s. marine, 9/11, ex military, political thriller, intelligence service, cia analyst, intelligence analyst","Chris Pine, Keira Knightley, Kevin Costner, Kenneth Branagh, Lenn Kudrjawizki, Colm Feore, Gemma Chan, Alec Utgoff, Peter Andersson, Nonso Anozie",Kenneth Branagh,"381, 531, 582, 1853"
4488,5.96023034146261,Friday the 13th,Horror,/HzrPn1gEHWixfMOvOehOTlHROo.jpg,1980,"lake, new jersey, drowning, summer camp, sadism, villain, woods, revenge, murder, stalking, serial killer, cabin, camp, slasher, summer, series of murders, franchise, 1950s, teenager","Jeannine Taylor, Laurie Bartram, Harry Crosby, Robbi Morgan, Adrienne King, Mark Nelson, Betsy Palmer, Kevin Bacon, Mary Rocco, Rex Everhart",Sean S. Cunningham,
1656,5.96021959290625,The Legend of Zorro,"Action, Adventure, Western",/4ZSuSuWco0aCyKv8xD8X8VSaFs4.jpg,2005,"california, hero, mexico, parent child relationship, marriage crisis, spy, superhero, secret organization, sword fight, conspiracy, divorce, swashbuckler, american civil war, zorro, good versus evil","Antonio Banderas, Catherine Zeta-Jones, Adrian Alonso, Julio Oscar Mechoso, Nick Chinlund, Alexa Benedetti, Rufus Sewell, Raúl Méndez, Brandon Wood, Michael Emerson",Martin Campbell,"8, 1796"
9598,5.96021959290625,Babe,"Fantasy, Drama, Comedy, Family",/zKuQMtnbVTz9DsOnOJmlW71v4qH.jpg,1995,"farm, sheep, pig, alarm clock, cat, duck, heroism, affection, piglet, anthropomorphism, based on children's book, dog, separation, farmer, grandson, sheepdog, talking pig, christmas","Christine Cavanaugh, Miriam Margolyes, Danny Mann, Hugo Weaving, Miriam Flynn, James Cromwell, Magda Szubanski, Russi Taylor, Roscoe Lee Browne, Evelyn Krape",Chris Noonan,"381, 531, 582, 1853"
943,5.960133394841041,Lethal Weapon 3,"Adventure, Action, Comedy, Thriller, Crime",/8FnOudDHPOY7MFJnvQMR1qpuyek.jpg,1992,"showdown, police, sequel, mixed martial arts, los angeles, california, rookie cop, wisecrack humor, buddy cop, lapd, maverick cop, aftercreditsstinger, action hero","Mel Gibson, Danny Glover, Joe Pesci, Rene Russo, Stuart Wilson, Steve Kahan, Mary Ellen Trainor, Darlene Love, Traci Wolfe, Ebonie Smith",Richard Donner,
44040,5.960122593810112,Devil,"Horror, Mystery, Thriller",/aivXPSi53H95BoUa5njEYso389s.jpg,2010,"supernatural, murder, devil, trapped, sole survivor, flickering light, lights out, trapped in an elevator, broken elevator, elevator, supernatural horror, suspense, killer among us, stuck in elevator","Chris Messina, Bojana Novaković, Jenny O'Hara, Logan Marshall-Green, Jacob Vargas, Bokeem Woodbine, Matt Craven, Caroline Dhavernas, Joshua Peace, Zoie Palmer",John Erick Dowdle,
314095,5.960068500746913,The Lost City of Z,"Adventure, Drama, History",/dgDVkGFltTm1MCoFtlq91r7jwi9.jpg,2017,"based on novel or book, snake, world war i, river, expedition, lost civilisation, tribe, biography, amazon rainforest, colonel, jungle, south america, explorer, journey, 1920s, mysterious lands","Charlie Hunnam, Robert Pattinson, Sienna Miller, Tom Holland, Angus Macfadyen, Edward Ashley, Clive Francis, Ian McDiarmid, Franco Nero, Matthew Sunderland",James Gray,
1268,5.960035974410297,Mr. Bean's Holiday,"Family, Comedy",/bSSx9Sq6irWwN9NTQmoT9KE8kXn.jpg,2007,"france, movie business, language barrier, clumsy fellow, to drop brick, misunderstanding, false accusations, filmmaking, road movie, wanted man, aftercreditsstinger, englishman abroad, cross country trip, train travel, raffle, french woman, buffoon, holiday abroad, social misfit, stranded traveler, faux pas, cannes film festival","Rowan Atkinson, Maxim Baldry, Emma de Caunes, Karel Roden, Willem Dafoe, Steve Pemberton, Jean Rochefort, Michel Winogradoff, Adrien Rodrigue, Bams Betga-Tchouni",Steve Bendelack,"8, 119, 381, 1796, 531, 582, 1853"
35056,5.95998164593614,Date Night,"Comedy, Action, Adventure",/ucEWhj32KEDcFKHMWVeu8r1Q4ld.jpg,2010,"new york city, taxi, husband wife relationship, corruption, expensive restaurant, taxi driver, politician, mistaken identity, stripper, mafia boss, car crash, strip club, thief, muscleman, central park, aftercreditsstinger, outtakes, breaking in, mid credits bloopers, married couple with children, car chase","Steve Carell, Tina Fey, Mark Wahlberg, Taraji P. Henson, Jimmi Simpson, Common, William Fichtner, Leighton Meester, J.B. Smoove, Kristen Wiig",Shawn Levy,337
449443,5.959927169548904,Den of Thieves,"Action, Crime, Thriller",/AfybH6GbGFw1F9bcETe2yu25mIE.jpg,2018,"police brutality, detective, fbi, assault rifle, deputy sheriff, investigation, strip club, donut, heist, shootout, los angeles, california, divorce, bank robbery, hostage situation, death, ex-marine, security, armored truck, ex military, donut shop, bar","Gerard Butler, Dawn Olivieri, O'Shea Jackson Jr., Pablo Schreiber, 50 Cent, Evan Jones, Cooper Andrews, Maurice Compte, Kaiwi Lyman, Mo McRae",Christian Gudegast,
25,5.959916256468716,Jarhead,"Drama, War",/55WJCdayHwoXJwRv3prpqscHt2q.jpg,2005,"california, gulf war, saudi arabia, petrol, marine corps, kuwait, based on memoir or autobiography, u.s. marine, anti war, desert storm","Jamie Foxx, Jake Gyllenhaal, Peter Sarsgaard, Scott MacDonald, Chris Cooper, Laz Alonso, Lucas Black, Brian Geraghty, Damion Poitier, Jocko Sims",Sam Mendes,
605116,5.959916256468716,Project Power,"Action, Crime, Science Fiction",/TnOeov4w0sTtV2gqICqIxVi74V.jpg,2020,"drugs, super power, force, pills","Jamie Foxx, Joseph Gordon-Levitt, Dominique Fishback, Rodrigo Santoro, Courtney B. Vance, Amy Landecker, Machine Gun Kelly, Tait Fletcher, Allen Maldonado, Andrene Ward-Hammond",Henry Joost,"8, 1796"
7512,5.959905337442965,Idiocracy,"Comedy, Science Fiction, Adventure",/rKsiNxKjhWEwndOgWPs273oy9EZ.jpg,2006,"future, army, prostitute, usa president, congress, experiment, arena, capitalism, dark comedy, hibernation, stupidity, junk food, social satire, brainwashing, surveillance, masturbation, u.s. congress, mass media, aftercreditsstinger, commercialism, anti-intellectualism","Luke Wilson, Maya Rudolph, Dax Shepard, Terry Crews, Anthony 'Citric' Campos, David Herman, Sonny Castillo, Kevin McAfee, Robert Musgrave, Michael McCafferty",Mike Judge,337
594767,5.959894412466792,Shazam! Fury of the Gods,"Comedy, Action, Fantasy",/A3ZbZsmsvNGdprRi2lKgGEeVLEH.jpg,2023,"superhero, end of the world, super power, aftercreditsstinger, duringcreditsstinger, dc extended universe (dceu), teenager","Zachary Levi, Asher Angel, Jack Dylan Grazer, Rachel Zegler, Adam Brody, Ross Butler, D.J. Cotrona, Grace Caroline Currey, Meagan Good, Lucy Liu",David F. Sandberg,
13027,5.959894412466792,Eagle Eye,"Mystery, Thriller, Action",/9KCOv0hL37IN3tWG3j86eZg3xDH.jpg,2008,"artificial intelligence (a.i.), washington dc, usa, technology, hostage, secret identity, fbi, pentagon, twin brother, terrorism, human vs computer","Shia LaBeouf, Michelle Monaghan, Rosario Dawson, Michael Chiklis, Anthony Mackie, Ethan Embry, Billy Bob Thornton, Anthony Azizi, Cameron Boyce, Lynn Cohen",D. J. Caruso,"381, 531, 582, 1853"
169917,5.959894412466792,A Walk Among the Tombstones,"Crime, Drama, Mystery, Thriller",/euPgyPsiNFp6gOBB7nUFxvN5ZaY.jpg,2014,"new york city, based on novel or book, murder, private investigator, mafia, drugs, alcoholic, kingpin, wife murder, 1990s","Liam Neeson, Dan Stevens, David Harbour, Boyd Holbrook, Ólafur Darri Ólafsson, Astro, Mark Consuelos, Adam David Thompson, Sebastian Roché, Laura Birn",Scott Frank,"381, 1889"
