tmdb_id,score_imdb,title,genres,vote_average,vote_count,poster_path,year,title_fr,keywords,cast,director,watch_providers
500,7.887988917806059,Reservoir Dogs (1992),"Crime, Thriller",8.128,13861,/xi8Iu6qyTfyZVDVy60raIOYJJmk.jpg,1992,Reservoir Dogs (1992),"escape, jewelry, psychopath, traitor, heist, thief, betrayal, plan gone wrong, gang, nonlinear timeline, warehouse, told in flashback, heist gone wrong, botched robbery, foreshadowing, rendezvous, iconic, set in one room, uneasy alliance, rag tag group, based on short film","Harvey Keitel, Tim Roth, Michael Madsen, Chris Penn, Steve Buscemi, Lawrence Tierney, Randy Brooks, Kirk Baltz, Edward Bunker, Quentin Tarantino",Quentin Tarantino,"119, 381"
324786,7.883275184675215,Hacksaw Ridge (2016),"Drama, History, War",8.194,13271,/wuz8TjCIWR2EVVMuEfBnQ1vuGS3.jpg,2016,Tu ne tueras point (2016),"japan, world war ii, abusive father, pacifism, bible, gore, biography, based on true story, okinawa, conscientious objector, religion, soldier, alcoholic, war hero, medic, us military, battle of okinawa, congressional medal of honor","Andrew Garfield, Sam Worthington, Vince Vaughn, Teresa Palmer, Luke Bracey, Hugo Weaving, Rachel Griffiths, Ryan Corr, Richard Roxburgh, Goran D. Kleut",Mel Gibson,119
637,7.8783013377814015,Life Is Beautiful (1997),"Comedy, Drama",8.452,12698,/74hLDKjD5aGYOotO6esUVaeISa2.jpg,1997,La vie est belle (1997),"dying and death, bookshop, love of one's life, nazi, self sacrifice, loss of loved one, italy, riddle, mass murder, concentration camp, fascism, holocaust (shoah), world war ii, deportation, jew persecution, story teller, riding a bicycle, national socialism, dark comedy, charade, concentration camp prisoner, romantic comedy, dark, war, nazi germany, oscar-nominated","Roberto Benigni, Nicoletta Braschi, Giorgio Cantarini, Giustino Durano, Sergio Bini Bustric, Marisa Paredes, Horst Buchholz, Lidia Alfonsi, Giuliana Lojodice, Amerigo Fontani",Roberto Benigni,
185,7.876014704837224,A Clockwork Orange (1971),"Science Fiction, Crime",8.206,12450,/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,1971,Orange Mécanique (1971),"london, england, robbery, street gang, great britain, based on novel or book, nihilism, parent child relationship, society, sexuality, social worker, psychopath, dystopia, dark comedy, satire, electronic music score, juvenile delinquent, sex crime, futuristic society","Malcolm McDowell, Patrick Magee, Michael Bates, Carl Duering, Warren Clarke, James Marcus, Michael Tarn, Miriam Karlin, Adrienne Corri, Sheila Raynor",Stanley Kubrick,
769,7.875268147038605,GoodFellas (1990),"Drama, Crime",8.5,12371,/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg,1990,Les Affranchis (1990),"prison, florida, new york city, based on novel or book, gangster, mass murder, drug trafficking, 1970s, irish-american, gore, biography, based on true story, murder, organized crime, mafia, brooklyn, new york city, crime epic, tampa, florida","Ray Liotta, Robert De Niro, Joe Pesci, Lorraine Bracco, Paul Sorvino, Frank Sivero, Tony Darrow, Mike Starr, Frank Vincent, Chuck Low",Martin Scorsese,
280,7.875058641712209,Terminator 2: Judgment Day (1991),"Action, Thriller, Science Fiction",8.1,12349,/5M0j0B18abtBI5gi2RhfjjurTqb.jpg,1991,Terminator 2 : Le Jugement dernier (1991),"cyborg, shotgun, dystopia, moral ambiguity, post-apocalyptic future, villain, time travel, mental institution, juvenile delinquent, fictional war, urban setting, troubled teen, morphing, nuclear weapons, shape shifter, savior, catch phrase, aggressive, action hero, good versus evil, terminator","Arnold Schwarzenegger, Linda Hamilton, Edward Furlong, Robert Patrick, Joe Morton, Earl Boen, S. Epatha Merkerson, Castulo Guerra, Danny Cooksey, Jenette Goldstein",James Cameron,"8, 381, 1796"
240,7.871183728679669,The Godfather Part II (1974),"Drama, Crime",8.6,11955,/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg,1974,"Le Parrain, 2e partie (1974)","italian american, cuba, italy, gangster, praise, symbolism, melancholy, revenge, organized crime, mafia, lawyer, suburb, corrupt politician","Al Pacino, Robert Duvall, Diane Keaton, Robert De Niro, John Cazale, Talia Shire, Lee Strasberg, Michael V. Gazzo, G. D. Spradlin, Richard Bright",Francis Ford Coppola,"119, 381, 531, 582, 1853"
489,7.869841572349202,Good Will Hunting (1997),Drama,8.155,11824,/bABCBKYBK7A5G1x0FzoeoNfuj2.jpg,1997,Will Hunting (1997),"boston, massachusetts, professor, baseball, mathematics, genius, harvard university, male friendship, ambition, flashback, love, friends, psychologist, janitor, university, courtroom, prodigy, math genius, jaysgayadan","Matt Damon, Robin Williams, Ben Affleck, Stellan Skarsgård, Minnie Driver, Casey Affleck, Cole Hauser, Vik Sahay, John Mighton, Rachel Majorowski",Gus Van Sant,"8, 1796"
103,7.869133793614274,Taxi Driver (1976),"Crime, Drama",8.151,11756,/ekstpH614fwDX8DUln1a2Opz0N8.jpg,1976,Taxi Driver (1976),"drug dealer, vietnam veteran, new york city, taxi, pornography, obsession, taxi driver, pimp, firearm, politician, alienation, junk food, misanthrophy, vigilante, illegal prostitution, character study, loner, manhattan, new york city, neo-noir, child prostitution, new hollywood, drives","Robert De Niro, Jodie Foster, Cybill Shepherd, Harvey Keitel, Peter Boyle, Leonard Harris, Albert Brooks, Diahnne Déa, Frank Adu, Victor Argo",Martin Scorsese,381
398818,7.868861133836566,Call Me by Your Name (2017),"Romance, Drama",8.146,11730,/mZ4gBdfkhP9tvLH1DO4m4HYtiyi.jpg,2017,Call Me by Your Name (2017),"based on novel or book, upper class, italy, swimming pool, coming of age, love, breaking the fourth wall, summer, teenage boy, masturbation, first love, lgbt, jewish family, 1980s, peach, gay theme","Timothée Chalamet, Armie Hammer, Michael Stuhlbarg, Amira Casar, Esther Garrel, Victoire du Bois, Vanda Capriolo, Antonio Rimoldi, Elena Bucci, Marco Sgrosso",Luca Guadagnino,"8, 1796"
14,7.8684500071661185,American Beauty (1999),Drama,8.019,11691,/wby9315QzVKdW9BonAefg8jGTTb.jpg,1999,American Beauty (1999),"estate agent, adultery, coming out, first time, virgin, cheating, parent child relationship, age difference, midlife crisis, cheerleader, dark comedy, rose, satire, dysfunctional family, suburbia, coming of age, sexual fantasy, dysfunctional marriage, marijuana, loneliness, love affair, exercise, extramarital affair, realtor, quitting a job, voyeur, neighborhood, retired army man, closeted homosexual, singing in a car, gay theme, teenager, camcorder","Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley, Mena Suvari, Peter Gallagher, Allison Janney, Chris Cooper, Scott Bakula, Sam Robards",Sam Mendes,"381, 531, 582, 1853"
111,7.864518427779329,Scarface (1983),"Action, Crime, Drama",8.168,11330,/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg,1983,Scarface (1983),"corruption, sibling relationship, miami, florida, cuba, loss of loved one, gangster, cocaine, rise and fall, remake, drug cartel, mafia, drug lord, bitterness, rise to power, miami beach, cuban refugees, drug war, inflammatory","Al Pacino, Steven Bauer, Michelle Pfeiffer, Mary Elizabeth Mastrantonio, Robert Loggia, Miriam Colon, F. Murray Abraham, Paul Shenar, Harris Yulin, Ángel Salazar",Brian De Palma,119
146233,7.864203641950587,Prisoners (2013),"Drama, Thriller, Crime",8.095,11302,/uhviyknTT5cEQXbn6vWIqfM4vGm.jpg,2013,Prisoners (2013),"pennsylvania, usa, kidnapping, hostage, detective, maze, symbolism, investigation, georgia, beating, revenge, vigilante, rural area, crime scene, brutality, candlelight vigil, animal cruelty, neo-noir, sex offender, child abduction","Hugh Jackman, Jake Gyllenhaal, Terrence Howard, Viola Davis, Maria Bello, Paul Dano, Melissa Leo, David Dastmalchian, Dylan Minnette, Kyla-Drew",Denis Villeneuve,701
73,7.863067365839386,American History X (1998),Drama,8.346,11202,/euypWkaYFOLW3e5rLIcTAjWnhhT.jpg,1998,American History X (1998),"prison, neo-nazism, rape, skinhead, sibling relationship, swastika, brother, fascism, jail, school, los angeles, california, family, xenophobia, interracial friendship, nazism","Edward Norton, Edward Furlong, Beverly D'Angelo, Jennifer Lien, Ethan Suplee, Fairuza Balk, Avery Brooks, Elliott Gould, Stacy Keach, William Russ",Tony Kaye,
490132,7.862572899659599,Green Book (2018),"Drama, History",8.244,11159,/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,2018,Green Book : Sur les routes du Sud (2018),"friendship, southern usa, road trip, racism, pianist, driver, lgbt, road movie, music tour, 1960s, roadtrip, gay theme, feel good","Viggo Mortensen, Mahershala Ali, Linda Cardellini, Sebastian Maniscalco, Dimiter D. Marinov, P.J. Byrne, Mike Hatton, Joe Cortese, Maggie Nixon, Von Lewis",Peter Farrelly,
62,7.861561465962821,2001: A Space Odyssey (1968),"Science Fiction, Mystery, Adventure",8.077,11072,/ve72VxNqjGM69Uky4WTo2bK6rfq.jpg,1968,2001 : L'Odyssée de l'Espace (1968),"man vs machine, moon, jupiter, artificial intelligence (a.i.), based on novel or book, technology, super computer, space travel, space mission, moon base, astronaut, evolution, monolith, space station, space opera, 2000s","Keir Dullea, Gary Lockwood, William Sylvester, Douglas Rain, Daniel Richter, Leonard Rossiter, Margaret Tyzack, Robert Beatty, Sean Sullivan, Frank Miller",Stanley Kubrick,
372058,7.860105837677082,Your Name. (2016),"Animation, Romance, Drama",8.496,10949,/q719jXXEzOoYaps6babgKnONONX.jpg,2016,Your Name. (2016),"race against time, afterlife, natural disaster, supernatural, time travel, comet, romance, tragedy, school, body-swap, nonlinear timeline, star crossed lovers, anime, complex, loving, dreams, suspenseful","Ryunosuke Kamiki, Mone Kamishiraishi, Ryo Narita, Aoi Yuki, Nobunaga Shimazaki, Kaito Ishikawa, Kanon Tani, Masaki Terasoma, Sayaka Ohara, Kazuhiko Inoue",Makoto Shinkai,381
207,7.858325520660247,Dead Poets Society (1989),Drama,8.314,10802,/hmGAF5NDoYB6S39UONevjHCESOI.jpg,1989,Le Cercle des poètes disparus (1989),"individual, friendship, philosophy, poetry, literature, professor, coming of age, teacher, school play, vermont, schoolteacher, preparatory school, 1950s, teenager","Robin Williams, Ethan Hawke, Robert Sean Leonard, Gale Hansen, Josh Charles, Dylan Kussman, Allelon Ruggiero, James Waterston, Norman Lloyd, Kurtwood Smith",Peter Weir,"337, 138"
600,7.849102636159199,Full Metal Jacket (1987),"Drama, War",8.134,10096,/kMKyx1k8hWWscYFnPbnxxN4Eqo4.jpg,1987,Full Metal Jacket (1987),"rescue, sniper, vietnam war, suicide, vietnam, helicopter, prostitute, based on novel or book, propaganda, war correspondent, journalism, recruit, infantry, war photographer, boot camp, jungle, sergeant, racism, genocide, fighting, platoon, combat, discipline, u.s. marine, obstacle course, military, anti war, mass grave, blanket party","Matthew Modine, Adam Baldwin, Vincent D'Onofrio, R. Lee Ermey, Dorian Harewood, Arliss Howard, Kevyn Major Howard, Ed O'Ross, John Terry, Bruce Boa",Stanley Kubrick,
510,7.849060882599752,One Flew Over the Cuckoo's Nest (1975),Drama,8.422,10093,/3jcbDmRFiQ83drXNOvRDeKHxS0C.jpg,1975,Vol au-dessus d'un nid de coucou (1975),"mentally disabled, friendship, based on novel or book, nurse, lunatic asylum, insane asylum, oregon, usa, hospital, medication, female villain, shock treatment","Jack Nicholson, Brad Dourif, Louise Fletcher, Danny DeVito, William Redfield, Scatman Crothers, Christopher Lloyd, Will Sampson, Dean R. Brooks, Michael Berryman",Miloš Forman,
508442,7.84851597603874,Soul (2020),"Animation, Family, Comedy, Fantasy",8.133,10054,/hm58Jw4Lw8OIeECIq5qyPYhAeRJ.jpg,2020,Soul (2020),"new york city, jazz, musician, cat, self-discovery, jazz singer or musician, teacher, life after death","Jamie Foxx, Tina Fey, Graham Norton, Rachel House, Alice Braga, Richard Ayoade, Phylicia Rashād, Donnell Rawlings, Questlove, Angela Bassett",Pete Docter,337
629,7.848305347529338,The Usual Suspects (1995),"Drama, Crime, Thriller",8.188,10039,/rWbsxdwF9qQzpTPCLmDfVnVqTK1.jpg,1995,Usual Suspects (1995),"new york city, relatives, heist, gay interest, flashback, police corruption, whodunit, theft, criminal, criminal mastermind, cargo ship, mind game, neo-noir, mystery villain","Kevin Spacey, Gabriel Byrne, Stephen Baldwin, Kevin Pollak, Benicio del Toro, Chazz Palminteri, Pete Postlethwaite, Giancarlo Esposito, Suzy Amis, Peter Greene",Bryan Singer,
359940,7.84469185623484,"Three Billboards Outside Ebbing, Missouri (2017)","Crime, Drama",8.074,9788,/pZRhqJj0DBy4ghB7g6pU7MGHsWJ.jpg,2017,3 Billboards : Les Panneaux de la vengeance (2017),"small town, suicide, police brutality, rape, missouri, dark comedy, alcoholism, murder, arson, cancer, teenage girl, police corruption, racism, anger, billboard, guilty conscience, molotov cocktail, pool hall","Frances McDormand, Woody Harrelson, Sam Rockwell, Lucas Hedges, Abbie Cornish, Caleb Landry Jones, Peter Dinklage, John Hawkes, Samara Weaving, Zeljko Ivanek",Martin McDonagh,337
539,7.843608380078987,Psycho (1960),"Horror, Thriller, Mystery",8.434,9715,/yz4QVqPx3h1hD1DfqqQkCq3rmxW.jpg,1960,Psychose (1960),"hotel, clerk, shower, arizona, motel, stolen money, taxidermy, money, secretary, corpse, murderer, theft, mental illness, private detective, missing person, psycho, voyeurism, voyeur, oedipus complex, double identity, proto-slasher, mother son relationship, birds, whodunnit, woman on the run, corruptibility, confused identities, human vulnerabilities","Anthony Perkins, Janet Leigh, Vera Miles, John Gavin, Martin Balsam, John McIntire, Simon Oakland, Frank Albertson, Patricia Hitchcock, Vaughn Taylor",Alfred Hitchcock,
791373,7.842993196694475,Zack Snyder's Justice League (2021),"Action, Adventure, Fantasy",8.2,9674,/tnAuB8q5vv7Ax9UAEje5Xi4BXik.jpg,2021,Zack Snyder's Justice League (2021),"saving the world, superhero, resurrection, based on comic, superhero team, planet invasion, action hero, dc extended universe (dceu), superhero teamup, director's cut, awestruck","Ben Affleck, Henry Cavill, Gal Gadot, Jason Momoa, Ezra Miller, Ray Fisher, Amy Adams, Jeremy Irons, Connie Nielsen, Diane Lane",Zack Snyder,
641,7.841809385127744,Requiem for a Dream (2000),"Crime, Drama",8.0,9596,/nOd6vjEmzCT0k4VYqsA2hwyi87C.jpg,2000,Requiem for a Dream (2000),"drug dealer, corruption, drug abuse, unsociability, degradation, insanity, heroin, drug addiction, junkie, hallucination, speed, diet, orderly, surrealism, illusion, fondling, drug use, grief, drug pusher, marijuana, chain gang, postmodern, drug trade, psychiatrist, drugged, illegal prostitution, gay parent, subculture, bitterness, psychotic, hatred, industrial music, force feeding, decadence, marijuana joint, boyfriend girlfriend relationship, heroin addict, prescription drug abuse, eating disorder, heroin addiction, voyeurism, brunette, sign languages, shock, narcotics, hospitalization, incarceration, gay theme, lesbian, cautionary tale, methamphetamine, drug addict, moral corruption, depressed, psychological drama, split screen","Ellen Burstyn, Jared Leto, Jennifer Connelly, Marlon Wayans, Christopher McDonald, Sean Gullette, Mark Margolis, Aliya Campbell, Louise Lasser, Marcia Jean Kurtz",Darren Aronofsky,"11, 201"
4935,7.839213803217382,Howl's Moving Castle (2004),"Fantasy, Animation, Adventure",8.41,9429,/6pZgH10jhpToPcf0uvyTCPFhWpI.jpg,2004,Le Château ambulant (2004),"witch, flying, rain, castle, scarecrow, body exchange, hatter, bakery, curse, steampunk, demon, anime, based on young adult novel","Chieko Baisho, Takuya Kimura, Akihiro Miwa, Tatsuya Gashûin, Ryunosuke Kamiki, Mitsunori Isaki, Yo Oizumi, Akio Otsuka, Daijirô Harada, Haruko Katō",Hayao Miyazaki,"8, 1796"
381284,7.837650604081995,Hidden Figures (2016),"Drama, History",8.058,9331,/9lfz2W2uGjyow3am00rsPJ8iOyq.jpg,2016,Les Figures de l'ombre (2016),"nasa, mathematics, sexism, biography, racial segregation, racism, historical fiction, scientist, space race, discrimination, 1960s, space program, african american history","Taraji P. Henson, Octavia Spencer, Janelle Monáe, Kevin Costner, Kirsten Dunst, Jim Parsons, Mahershala Ali, Glen Powell, Ariana Neal, Saniyya Sidney",Theodore Melfi,337
515001,7.834932226058756,Jojo Rabbit (2019),"Comedy, War, Drama",8.027,9165,/7GsM4mtM0worCtIVeiQt28HieeN.jpg,2019,Jojo Rabbit (2019),"based on novel or book, world war ii, jew persecution, satire, imaginary friend, hitler youth, gay interest, single mother, nazism, 1940s, child protagonist, adolf hitler, children in wartime","Roman Griffin Davis, Thomasin McKenzie, Scarlett Johansson, Taika Waititi, Sam Rockwell, Rebel Wilson, Alfie Allen, Stephen Merchant, Archie Yates, Luke Brandon Field",Taika Waititi,337
337404,7.831620340482201,Cruella (2021),"Comedy, Crime",8.027,8970,/wToO8opxkGwKgSfJ1JK8tGvkG6U.jpg,2021,Cruella (2021),"1970s, anti hero, villain, punk rock, fashion designer, fashion, origin story, live action remake","Emma Stone, Emma Thompson, Joel Fry, Paul Walter Hauser, Mark Strong, Tipper Seifert-Cleveland, Kirby, Emily Beecham, John McCrea, Kayvan Novak",Craig Gillespie,
264644,7.830889541091921,Room (2015),"Drama, Thriller",8.024,8928,/dIxoYFcj6EqD5KScuU8lWCftnvH.jpg,2015,Room (2015),"based on novel or book, escape, isolation, carpet, kidnapping, imprisonment, grandparents, hospital, dog, captive, children's perspectives, skylight, mother son relationship","Brie Larson, Jacob Tremblay, Joan Allen, Sean Bridgers, Tom McCamus, William H. Macy, Cas Anvar, Amanda Brugel, Wendy Crewson, Joe Pingue",Lenny Abrahamson,"8, 138, 1734, 1796, 1967"
423,7.829266362978249,The Pianist (2002),"Drama, War",8.383,8836,/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,2002,Le Pianiste (2002),"concert, nazi, resistance, warsaw ghetto, polish resistance, homeland, holocaust (shoah), hunger, world war ii, prisoner of war, ghetto, deportation, jew persecution, liberation, biography, survival, based on memoir or autobiography, pianist, poland","Adrien Brody, Thomas Kretschmann, Frank Finlay, Maureen Lipman, Emilia Fox, Ed Stoppard, Julia Rayner, Jessica Kate Meyer, Michal Zebrowski, Wanja Mues",Roman Polanski,
